Crash Time of Day,Collision Type,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Driver At Fault,Driver Distracted By,Vehicle First Impact Location,Vehicle Second Impact Location,Vehicle Body Type,Vehicle Movement,Speed Limit,Parked Vehicle
1,0,0,0,1,0,0,0,0,0,0,0,35,0
4,0,0,0,2,0,0,0,0,0,0,0,35,0
5,6,0,0,1,0,1,0,3,3,4,4,35,0
5,0,0,0,2,0,0,0,0,0,0,1,45,0
0,3,0,0,2,0,1,1,4,4,0,1,35,0
4,3,0,0,0,0,0,0,2,2,0,1,25,0
4,0,0,0,1,0,1,0,2,2,8,2,35,0
5,0,0,0,2,0,0,0,0,0,0,3,35,0
4,3,0,0,2,0,1,0,9,4,0,5,50,0
3,4,0,0,1,0,1,1,5,5,0,5,45,0
2,2,0,1,2,0,0,0,0,0,5,8,15,1
0,0,0,0,1,0,0,0,0,0,0,0,35,0
0,3,0,0,2,0,0,0,2,2,1,0,25,0
0,0,1,0,1,0,0,0,11,9,0,1,25,0
0,4,1,0,0,0,0,0,2,2,0,5,35,0
0,0,0,5,2,0,0,0,0,0,0,3,35,0
0,0,0,0,2,0,0,0,7,7,4,0,35,0
0,3,0,0,1,0,1,1,2,2,4,1,40,0
2,0,0,2,1,0,1,0,2,2,0,1,50,0
0,3,0,0,1,0,1,1,4,4,11,5,45,0
5,0,0,0,2,0,0,0,0,0,0,1,35,0
0,6,1,0,2,0,1,1,6,11,11,6,35,0
0,0,0,0,2,0,1,0,2,2,0,3,35,0
0,0,0,2,2,0,0,0,0,0,4,0,40,0
4,4,0,0,1,0,0,0,2,2,0,4,40,0
4,0,0,0,2,0,0,0,0,0,4,0,45,0
0,0,0,0,2,0,0,0,0,0,0,12,35,0
1,0,0,0,2,0,0,0,0,0,0,0,40,0
4,3,0,0,1,0,0,0,2,2,0,1,50,0
0,1,0,0,2,0,1,0,5,5,3,14,25,0
3,2,0,2,1,0,0,0,8,8,2,5,45,0
5,3,0,0,1,0,1,1,2,3,0,5,40,0
0,0,0,0,2,0,0,0,0,0,4,0,35,0
5,2,0,0,2,0,1,1,1,1,8,16,25,0
1,7,0,0,2,0,0,0,2,2,3,1,35,0
1,0,0,0,2,0,1,1,2,2,0,1,25,0
0,0,0,0,2,0,0,0,0,0,0,3,30,0
0,1,0,2,1,0,1,0,5,5,3,1,35,0
4,0,0,0,2,0,0,0,0,0,4,0,35,0
4,0,0,0,2,0,1,0,2,3,8,1,30,0
4,0,0,0,1,0,1,1,2,2,8,3,30,0
4,3,0,0,1,0,1,0,2,2,0,5,35,0
5,2,0,0,1,0,0,0,3,3,7,4,35,0
5,0,0,0,2,0,1,0,2,2,5,1,35,0
5,7,1,0,2,0,1,0,7,7,0,3,25,0
4,3,0,0,2,0,1,0,2,2,0,5,35,0
0,3,0,0,0,0,1,1,2,2,0,2,35,0
0,14,0,0,0,0,0,0,3,3,0,1,30,0
5,3,0,0,1,0,0,0,4,4,0,1,35,0
5,2,0,0,1,0,0,0,1,0,0,1,35,0
4,15,1,0,1,0,0,0,4,4,0,5,35,0
5,3,0,0,1,0,1,1,1,1,0,5,35,0
0,2,1,0,2,0,0,0,9,10,0,1,35,0
0,1,0,0,2,0,1,0,10,11,16,1,25,0
0,0,1,2,2,0,0,0,0,0,9,3,25,0
0,0,0,0,1,0,0,0,0,0,13,3,35,0
5,3,0,0,0,0,0,0,11,9,0,1,25,0
3,0,0,2,2,0,0,0,0,0,0,3,35,0
0,0,0,0,1,0,1,0,2,2,0,3,35,0
0,2,1,0,2,0,0,0,11,11,0,3,35,0
4,6,0,0,1,0,1,0,8,8,0,6,35,0
4,4,0,0,1,0,0,0,4,4,0,5,30,0
2,3,0,2,3,0,1,1,11,9,4,5,30,0
5,0,0,0,2,0,0,0,0,0,0,1,35,0
0,0,0,0,1,0,0,0,0,0,4,4,35,0
5,7,1,0,2,0,0,0,2,2,6,1,25,0
4,15,1,0,1,0,1,0,10,11,12,5,35,0
4,2,0,0,2,0,0,0,9,10,3,1,30,0
3,0,0,2,2,0,0,0,6,6,0,1,45,0
4,6,0,0,1,0,0,0,1,1,17,5,40,0
3,0,0,2,1,0,1,1,2,2,0,1,45,0
4,3,0,0,0,0,1,1,2,2,0,5,35,0
5,2,0,0,1,0,1,0,4,4,0,4,35,0
4,5,0,0,1,0,0,0,2,2,0,1,35,0
4,0,0,0,2,0,0,0,0,0,0,3,25,0
4,3,0,0,2,0,0,0,2,2,0,3,50,0
0,6,0,0,2,0,1,0,11,9,0,2,25,0
4,2,0,0,2,0,1,0,2,2,0,12,30,0
0,11,0,0,1,0,0,0,0,0,0,5,35,0
5,0,0,0,1,0,1,0,2,2,0,3,35,0
3,0,1,2,1,0,0,0,0,0,0,3,35,0
5,4,0,0,1,0,0,0,2,2,0,1,25,0
5,3,0,0,1,0,0,0,2,2,0,0,15,0
4,0,1,0,1,0,0,0,0,0,4,1,40,0
4,5,0,0,1,0,1,0,4,4,0,5,35,0
4,3,0,0,2,0,1,0,2,2,0,5,40,0
4,0,0,0,1,0,0,0,0,0,0,0,35,0
4,3,0,0,2,0,0,0,2,2,0,1,30,0
1,1,1,1,2,0,1,0,3,3,0,1,50,0
4,0,0,0,5,0,0,0,0,0,0,0,55,0
0,10,0,0,1,0,1,0,3,3,0,17,40,0
4,2,0,0,1,0,1,1,1,1,0,6,40,0
0,0,1,0,1,0,1,1,2,2,0,3,25,0
0,4,1,0,2,0,1,0,5,5,0,1,20,0
4,0,0,0,1,0,1,1,2,2,0,1,35,0
4,0,0,0,2,0,0,0,0,0,0,0,55,0
5,1,0,0,2,0,1,0,2,2,4,1,40,0
4,4,0,0,1,0,0,0,2,2,0,1,35,0
3,0,0,2,2,0,0,0,6,6,0,1,35,0
3,0,0,4,2,0,1,0,2,2,0,1,40,0
1,4,0,0,1,0,0,0,2,2,0,1,40,0
5,3,1,0,1,0,0,0,1,1,0,4,30,0
2,1,0,4,6,0,1,1,2,2,0,1,40,0
0,0,0,0,2,0,0,0,0,0,0,0,35,0
5,3,0,0,2,0,1,1,2,2,0,16,30,0
5,0,0,1,2,0,1,1,2,2,0,3,55,0
0,7,0,0,2,0,0,0,0,0,0,3,35,0
0,0,0,0,1,0,0,0,0,0,0,0,50,0
0,11,0,0,1,0,1,0,1,1,8,5,35,0
4,0,0,0,2,0,0,0,0,0,7,0,35,0
5,3,0,0,0,0,1,1,2,2,4,2,25,0
0,0,0,0,2,0,0,0,0,0,0,3,25,0
0,4,0,0,2,0,1,1,3,3,0,5,35,0
5,3,0,0,2,0,1,1,10,11,12,2,40,0
0,0,1,0,1,0,0,0,0,0,0,0,25,0
3,0,0,2,2,1,1,1,2,2,0,6,25,0
0,0,0,0,1,0,0,0,0,0,0,3,35,0
5,1,0,0,1,0,1,1,2,2,0,1,40,0
0,2,0,0,1,0,0,0,3,3,0,1,50,0
5,0,0,0,2,0,1,1,2,2,13,1,45,0
0,2,0,0,1,0,0,0,8,8,0,1,50,0
4,0,0,0,2,0,0,0,9,10,0,0,55,0
0,6,0,0,2,0,0,0,3,3,0,1,25,0
1,1,0,0,2,0,1,0,2,2,0,1,30,0
4,6,0,0,2,0,0,0,2,2,0,1,40,0
5,3,0,0,1,0,0,0,2,2,0,1,40,0
4,10,0,0,1,0,0,0,5,5,13,1,45,0
0,10,0,0,1,0,0,0,6,6,0,3,40,0
5,3,1,0,3,0,1,0,2,2,0,3,25,0
4,0,0,0,2,0,0,0,0,0,15,3,45,0
5,0,0,0,2,0,1,0,2,2,0,1,35,0
5,0,0,0,2,0,1,0,2,2,0,1,35,0
0,0,1,0,1,0,0,0,0,0,0,0,25,0
0,2,0,0,1,0,0,0,8,8,3,8,35,1
4,0,0,0,2,0,0,0,0,0,0,0,55,0
5,0,0,0,2,0,1,1,2,2,0,1,30,0
4,0,0,0,1,0,0,0,0,0,0,0,35,0
1,0,0,0,1,0,0,0,0,0,0,0,35,0
0,0,1,0,2,0,0,0,0,0,0,5,40,0
5,3,0,0,0,0,0,0,11,9,8,1,30,0
0,0,0,0,1,0,0,0,0,0,4,3,40,0
5,3,0,0,1,0,0,0,2,2,0,1,35,0
5,6,0,0,2,0,1,0,11,9,15,5,30,0
5,2,0,0,2,0,0,0,8,8,0,1,45,0
3,0,0,4,2,0,0,0,2,2,0,5,40,0
5,6,0,0,2,0,0,0,3,3,0,1,30,0
1,2,0,0,2,0,1,1,8,8,0,6,40,0
4,3,0,0,2,0,1,1,2,1,0,5,30,0
0,0,0,5,2,0,1,1,2,2,0,1,35,0
2,2,0,2,2,0,0,0,7,3,1,1,35,0
4,2,0,0,2,0,1,0,4,4,3,1,25,0
2,1,0,2,2,1,1,0,2,2,0,6,55,0
0,4,1,0,2,0,0,0,3,3,0,1,40,0
1,3,0,2,3,0,1,0,8,8,0,2,35,0
4,3,1,0,0,0,0,0,1,1,0,1,30,0
3,0,0,2,1,0,0,0,0,0,0,0,45,0
3,4,0,0,1,0,0,0,2,2,0,1,45,0
0,0,0,0,2,0,0,0,0,0,0,3,55,0
0,1,0,0,5,0,1,1,2,1,0,1,40,0
4,0,1,0,1,0,1,1,2,2,4,1,40,0
0,2,0,0,2,0,0,0,6,6,0,1,35,0
0,3,0,0,2,0,0,0,2,2,0,1,35,0
4,4,0,0,1,0,0,0,2,2,0,1,35,0
3,9,0,4,2,0,0,0,8,8,5,1,50,0
5,0,0,0,2,0,0,0,0,0,1,3,55,0
5,7,0,0,1,0,1,1,5,10,0,1,40,0
4,15,1,0,1,0,0,0,2,2,1,0,40,0
5,0,0,0,2,0,0,0,0,0,0,3,35,0
2,0,0,2,1,0,0,0,0,0,0,3,55,0
0,2,1,0,2,0,1,1,8,8,0,1,35,0
5,1,0,0,2,0,1,0,2,2,0,12,35,0
3,9,0,4,2,1,1,0,8,8,4,1,50,0
0,0,0,0,5,0,0,0,0,0,0,15,45,0
0,0,0,0,2,0,1,1,2,2,0,1,30,0
4,0,0,0,2,0,1,0,2,2,0,2,45,0
0,0,0,0,2,0,0,0,0,0,0,0,40,0
0,4,0,0,1,0,0,0,2,2,0,1,35,0
4,3,0,0,1,0,0,0,2,2,0,1,35,0
5,0,0,0,2,0,0,0,0,0,0,0,40,0
0,0,0,0,1,1,1,0,2,2,4,3,35,0
1,3,0,2,3,0,0,0,2,2,0,1,35,0
5,3,1,0,3,0,0,0,2,2,1,1,25,0
0,0,0,0,1,0,1,1,2,2,0,1,50,0
1,0,0,0,2,0,0,0,0,0,5,0,40,0
5,3,0,0,2,0,0,0,2,2,7,3,40,0
5,0,0,0,2,0,1,0,2,2,2,1,35,0
0,0,0,0,2,0,0,0,0,0,0,5,35,0
4,4,0,0,1,0,1,1,2,2,4,5,35,0
5,4,0,0,1,0,1,0,2,2,0,5,25,0
0,3,0,0,0,0,0,0,8,8,4,3,25,0
5,0,0,0,2,0,0,0,0,0,0,3,35,0
2,0,0,2,1,0,0,0,0,0,5,0,25,0
4,3,0,0,0,0,0,0,2,2,0,1,35,0
0,3,0,0,2,0,1,0,2,2,0,12,35,0
5,7,0,0,1,0,0,0,2,2,8,1,40,0
5,6,0,0,1,0,0,0,6,6,3,4,35,0
2,2,0,1,2,0,1,0,9,10,15,1,15,0
1,7,0,0,2,0,1,0,5,5,0,6,35,0
0,14,0,0,0,0,1,1,2,2,4,1,30,0
5,0,0,0,2,0,0,0,0,0,0,3,45,0
0,3,0,0,2,0,0,0,4,4,0,1,35,0
0,0,0,0,1,0,0,0,0,0,0,0,45,0
0,3,0,0,1,0,0,0,9,10,0,5,45,0
0,3,0,0,0,0,1,1,8,8,0,5,35,0
0,4,1,0,2,0,1,1,9,10,4,5,40,0
0,0,0,0,1,0,0,0,0,0,4,3,40,0
5,2,0,0,1,0,1,1,8,8,0,6,35,0
4,0,1,0,2,0,0,0,0,0,4,0,30,0
4,4,0,0,0,0,1,1,2,2,0,5,35,0
3,0,0,2,1,0,0,0,0,0,0,3,50,0
5,0,0,0,2,0,0,0,2,2,13,1,35,0
0,0,1,0,0,0,0,0,0,0,18,0,35,0
4,3,0,0,1,0,1,0,2,2,0,1,40,0
0,0,0,0,2,0,1,1,2,2,0,2,30,0
0,0,1,0,0,0,1,1,2,2,0,3,35,0
5,2,0,0,2,0,0,0,11,9,0,5,25,0
0,0,0,0,2,0,0,1,0,6,3,1,20,0
5,2,0,0,2,0,0,0,8,8,8,8,15,1
5,0,0,0,2,0,0,0,2,0,0,1,45,0
5,0,0,0,1,0,0,0,0,0,0,0,35,0
5,0,0,0,2,0,0,0,0,0,0,0,40,0
0,4,0,0,1,0,1,0,3,3,0,5,5,0
1,3,1,2,2,0,1,1,2,2,5,15,30,0
0,0,1,0,2,0,0,0,0,0,0,0,35,0
0,3,0,0,1,0,0,0,10,11,4,1,40,0
0,0,0,0,5,0,1,1,2,2,0,15,45,0
4,0,0,0,2,0,0,0,0,0,0,3,35,0
4,0,0,0,2,0,0,0,0,0,0,3,35,0
4,10,0,0,1,0,1,0,1,1,0,12,45,0
4,0,1,0,1,0,0,0,0,0,0,1,40,0
0,2,1,0,2,0,0,0,8,8,0,1,45,0
1,0,0,0,2,0,0,0,0,0,0,3,35,0
1,12,0,5,3,0,0,0,1,1,13,0,40,0
4,0,0,0,1,0,0,0,0,0,0,0,30,0
0,0,1,0,2,0,0,0,0,0,0,0,35,0
1,0,0,0,2,0,1,1,2,2,4,1,40,0
2,0,1,2,2,0,0,0,0,0,0,3,35,0
4,4,0,0,1,0,0,0,2,2,4,1,35,0
4,7,0,0,2,0,1,0,3,3,0,1,35,0
5,3,0,0,1,0,0,0,2,2,0,1,35,0
0,0,0,0,2,0,1,1,2,2,0,3,25,0
4,7,0,0,2,0,0,0,1,1,0,1,35,0
4,0,0,0,2,0,1,0,2,2,0,1,25,0
1,0,0,0,2,0,1,0,2,2,0,1,40,0
2,3,0,2,1,0,0,0,5,5,0,1,35,0
5,0,0,0,1,0,0,0,0,0,0,0,35,0
3,3,0,2,1,0,0,0,2,2,0,1,35,0
4,2,0,0,2,0,0,0,8,8,15,0,25,0
1,1,0,0,2,0,1,0,3,3,0,1,40,0
4,1,0,0,1,0,1,1,2,2,4,17,40,0
5,2,0,0,1,0,0,0,6,6,0,1,25,0
4,6,0,0,1,0,0,0,3,3,0,1,35,0
3,4,0,2,1,0,0,0,2,2,0,2,35,0
4,0,0,0,2,0,1,0,2,2,0,1,35,0
1,0,1,0,2,0,0,0,0,0,0,0,40,0
5,0,0,0,1,0,1,1,2,2,0,3,35,0
0,0,1,0,1,0,1,1,2,2,0,1,40,0
5,4,0,0,0,0,0,0,8,8,0,5,35,0
4,0,1,0,2,0,0,0,0,0,18,3,35,0
5,2,0,0,1,0,0,0,5,5,0,1,35,0
5,3,0,0,1,0,1,1,7,7,0,5,35,0
5,0,0,0,2,0,1,1,2,2,0,1,55,0
2,3,0,2,1,1,1,0,2,2,0,1,35,0
4,3,0,0,2,0,0,0,2,2,0,1,35,0
5,3,0,0,2,0,0,0,4,10,0,1,35,0
3,0,0,2,1,0,1,1,2,2,0,1,50,0
0,3,0,0,0,0,1,1,1,1,0,12,25,0
5,0,0,0,2,0,0,0,0,0,0,0,35,0
5,12,0,0,2,0,1,1,2,2,5,3,25,0
5,3,0,0,1,0,0,0,2,2,0,1,35,0
4,2,0,0,1,0,0,0,3,3,0,1,40,0
4,2,0,0,2,0,1,0,5,5,15,11,25,0
0,3,0,0,1,0,0,0,2,2,0,1,45,0
1,2,0,0,2,0,0,0,11,9,0,1,35,0
5,3,0,0,1,0,0,0,2,2,0,1,30,0
4,4,0,0,1,0,1,0,3,3,0,5,35,0
0,3,0,0,0,0,0,0,3,3,0,1,35,0
5,1,1,0,2,0,1,0,2,2,0,1,35,0
3,1,0,2,2,1,1,0,3,3,0,1,30,0
0,4,1,0,0,0,1,1,2,2,0,1,35,0
4,2,0,0,2,0,1,0,2,2,15,1,25,0
5,2,0,0,2,0,1,1,5,5,0,12,45,0
0,2,1,0,2,0,1,1,4,4,0,1,45,0
1,0,1,0,2,0,1,0,2,2,0,3,25,0
0,0,0,0,2,0,0,0,0,0,5,0,35,0
4,3,0,0,2,0,0,0,2,2,0,0,40,0
2,3,0,2,2,0,0,0,0,0,8,0,30,0
4,3,0,0,1,0,0,0,2,2,5,2,35,0
4,0,1,0,2,0,1,0,9,4,15,1,25,0
1,3,0,0,0,0,0,0,2,2,0,1,35,0
1,3,0,1,1,0,1,0,1,1,0,4,35,0
0,0,0,0,2,0,1,1,3,3,4,1,20,0
4,3,0,0,2,0,0,0,8,8,0,1,40,0
5,0,0,0,1,0,0,0,0,0,0,3,35,0
4,0,0,0,1,0,1,0,0,0,4,6,35,0
0,1,0,0,1,0,1,0,2,2,19,5,50,0
0,1,1,5,2,0,1,0,1,14,4,2,25,0
4,0,0,0,2,0,0,0,0,0,4,0,45,0
5,2,0,0,2,0,1,1,4,4,15,1,15,0
5,0,1,0,1,0,0,0,0,0,0,0,35,0
1,1,0,2,2,0,1,1,2,2,8,1,30,0
5,2,0,0,2,0,0,0,3,3,0,1,25,0
5,0,0,1,2,0,0,0,0,0,0,3,55,0
4,0,0,0,2,0,1,1,4,4,0,6,35,0
0,3,0,0,1,0,0,0,1,8,0,1,25,0
4,3,0,0,0,0,1,1,2,2,0,4,35,0
0,0,0,0,1,0,0,0,0,0,0,3,35,0
0,0,0,0,1,0,1,0,2,2,0,1,35,0
3,12,0,2,2,0,1,1,2,2,0,1,15,0
3,1,0,2,1,0,1,0,3,14,0,2,40,0
5,2,0,0,1,0,1,1,3,2,0,2,35,0
5,3,0,0,2,0,0,0,7,7,5,1,25,0
0,4,1,0,2,0,0,0,2,2,4,1,40,0
0,2,1,0,2,0,0,0,3,3,5,1,35,0
5,0,0,0,2,0,0,0,0,0,0,3,35,0
4,4,0,0,1,0,1,1,2,2,0,1,30,0
0,3,0,0,2,0,1,1,3,3,0,13,25,0
0,3,0,0,0,0,0,0,2,2,0,1,35,0
0,0,0,0,2,0,1,1,2,2,0,5,35,0
1,12,0,5,3,0,1,0,2,2,5,7,50,0
0,2,0,0,1,0,0,0,2,2,4,5,35,0
5,0,1,0,1,0,0,0,0,0,0,0,35,0
5,2,0,0,2,0,0,0,1,1,3,1,30,0
5,1,0,0,2,0,1,0,2,2,4,1,15,0
3,2,0,2,0,0,0,0,4,4,0,1,45,0
5,0,0,0,2,0,1,1,2,2,0,1,40,0
0,2,0,0,2,0,0,0,3,3,0,1,40,0
1,4,0,0,1,0,1,1,3,3,0,5,40,0
3,3,1,2,0,0,1,1,8,8,0,2,30,0
4,2,0,0,2,0,0,0,4,4,4,1,30,0
3,3,0,2,1,0,1,0,5,5,0,2,35,0
2,3,0,2,3,0,0,0,2,2,0,1,30,0
2,12,0,2,2,0,0,0,1,1,0,1,55,0
4,1,2,0,2,0,1,0,7,7,15,5,25,0
5,2,0,0,2,0,1,0,3,3,7,1,30,0
3,3,1,2,0,0,1,1,5,5,0,12,15,0
3,0,0,2,2,0,1,1,2,2,0,3,35,0
0,0,0,0,2,0,1,0,2,2,4,3,35,0
0,0,0,0,2,0,1,0,1,2,4,3,40,0
5,2,0,0,1,0,0,0,8,8,15,0,35,0
3,1,0,4,2,0,1,0,2,2,0,18,35,0
0,3,0,2,0,0,0,0,2,2,0,1,25,0
3,4,1,4,2,0,0,0,2,2,0,1,30,0
3,0,1,2,1,0,1,0,2,2,0,3,35,0
4,0,0,0,7,0,1,0,2,2,0,1,35,0
0,4,0,0,2,0,1,1,4,4,0,5,25,0
0,4,1,0,1,0,0,0,10,11,5,1,35,0
4,2,0,0,1,0,0,0,11,9,4,0,40,0
4,4,0,0,0,0,0,0,2,2,0,1,35,0
0,7,0,0,2,0,1,1,2,2,0,1,35,0
5,0,0,1,2,0,0,0,0,0,0,3,55,0
4,0,0,0,7,0,0,0,0,0,0,3,35,0
0,2,0,0,1,0,1,1,1,1,0,1,50,0
4,2,0,0,2,0,1,0,4,4,15,11,25,0
5,0,0,0,2,0,1,1,2,2,0,1,35,0
0,0,0,0,2,0,1,0,1,1,1,3,35,0
5,4,0,0,1,0,0,0,2,2,0,0,30,0
0,9,1,0,1,0,0,0,1,1,0,0,30,0
3,0,0,2,2,0,1,1,2,2,0,1,35,0
0,6,1,0,2,0,0,0,3,3,0,1,35,0
1,3,0,1,1,0,0,0,2,2,0,4,35,0
4,0,0,0,1,0,0,0,0,0,5,0,35,0
4,0,0,0,1,0,1,0,2,2,0,3,35,0
4,1,0,0,2,0,1,0,2,2,4,1,40,0
0,3,0,0,1,0,1,1,2,1,0,5,25,0
4,0,0,0,2,0,1,1,2,2,4,3,45,0
3,0,0,2,1,0,0,0,0,0,0,1,35,0
3,0,0,2,2,0,0,0,0,0,0,0,25,0
4,1,0,0,2,0,1,1,2,2,0,2,25,0
4,0,0,0,2,0,0,0,0,0,0,0,55,0
4,2,0,0,2,0,1,0,6,6,15,6,30,0
0,4,0,0,2,0,0,0,2,2,0,1,25,0
5,3,0,0,2,0,0,0,3,3,0,1,35,0
0,0,0,0,2,0,0,0,0,0,4,0,35,0
0,3,0,0,0,0,1,1,2,2,4,3,35,0
0,0,0,0,1,0,0,0,0,0,0,0,50,0
0,0,0,2,2,0,1,1,2,2,0,1,25,0
2,1,0,4,2,0,1,0,2,2,4,1,50,0
4,12,0,0,2,0,1,1,2,2,0,5,40,0
0,0,0,2,2,0,0,0,6,6,0,4,35,0
1,1,1,2,1,0,1,1,2,2,5,5,35,0
1,3,1,0,1,0,0,0,2,2,0,4,30,0
4,3,0,0,2,0,1,0,2,2,0,5,35,0
1,6,1,0,2,0,1,0,10,11,0,6,25,0
0,0,0,2,2,0,1,1,3,3,0,1,35,0
0,2,0,5,2,0,0,0,10,11,3,1,40,0
0,0,0,2,2,0,0,0,0,0,0,3,30,0
1,3,0,0,1,0,0,0,8,8,0,0,40,0
0,2,0,5,0,0,0,0,3,3,0,3,35,0
0,0,0,2,2,0,0,0,0,0,4,0,25,0
0,3,1,2,1,0,1,0,3,3,0,10,35,0
0,3,1,2,2,0,1,0,3,3,0,15,45,0
2,1,0,2,2,0,1,0,2,2,0,1,30,0
5,0,0,0,2,0,0,0,0,0,0,3,35,0
4,2,1,0,2,0,0,0,4,4,8,1,35,0
4,3,0,0,1,0,0,0,2,2,0,1,50,0
0,0,0,0,1,0,1,1,2,2,0,2,35,0
4,2,1,0,2,0,0,0,4,4,0,1,35,0
3,1,0,2,2,0,0,0,2,2,0,1,30,0
3,2,0,2,1,0,1,1,11,9,7,5,40,0
0,3,0,0,0,0,0,0,3,3,0,1,35,0
5,3,0,0,2,0,0,0,2,2,0,1,35,0
1,9,1,4,1,0,1,0,1,1,0,4,35,0
4,1,0,0,0,0,1,1,2,2,0,5,25,0
3,3,1,2,1,0,1,0,2,2,0,3,40,0
4,0,0,0,2,0,1,1,0,0,4,3,45,0
3,1,0,4,2,1,1,0,2,5,0,1,30,0
0,10,1,2,1,0,0,0,9,10,5,1,35,0
5,1,1,0,2,0,1,0,2,2,4,7,50,0
1,0,0,0,2,0,1,0,2,2,4,1,30,0
1,0,0,0,2,0,0,0,0,0,0,1,30,0
4,0,0,0,1,0,0,0,7,7,15,5,35,0
2,0,0,3,1,0,0,0,0,0,4,0,45,0
5,0,0,0,1,0,0,0,0,0,0,0,40,0
5,0,0,0,5,0,0,0,0,0,0,1,35,0
4,4,0,0,1,0,1,1,3,3,0,5,45,0
0,7,0,0,1,0,0,0,2,2,6,1,40,0
0,0,0,0,2,0,0,1,0,0,0,3,35,0
4,2,0,0,1,0,0,0,8,8,2,1,30,0
1,2,0,0,2,0,1,0,4,4,15,3,25,0
5,3,0,0,1,0,1,1,2,2,0,2,25,0
5,3,0,0,1,0,0,0,2,2,0,1,40,0
4,2,0,0,2,0,0,0,6,6,0,6,40,0
0,0,0,2,2,0,1,0,2,2,0,3,40,0
4,0,0,0,1,0,0,0,0,0,0,0,25,0
4,0,0,0,1,0,0,0,0,0,0,3,40,0
0,1,0,0,2,0,1,1,2,2,0,1,15,0
1,0,0,0,2,0,0,0,0,0,0,0,35,0
4,2,0,0,2,0,0,0,7,7,0,0,40,0
1,0,0,0,1,0,1,1,2,2,3,2,25,0
3,0,0,2,3,0,1,0,2,2,4,1,35,0
5,3,0,0,0,0,0,0,2,2,0,0,25,0
0,7,0,0,2,0,1,1,3,3,0,6,40,0
5,0,0,0,2,0,1,0,2,2,0,1,40,0
2,1,0,2,2,0,1,0,1,1,0,1,25,0
0,0,0,0,2,0,0,0,0,0,0,12,40,0
5,3,0,0,1,0,0,0,9,10,4,1,25,0
4,0,0,0,2,0,0,0,0,0,0,3,45,0
4,3,0,0,0,0,0,0,2,2,4,1,35,0
4,3,0,0,0,0,1,1,2,3,0,15,30,0
4,2,0,0,2,0,1,0,3,3,4,6,35,0
4,1,0,0,2,0,1,1,2,2,0,1,45,0
0,1,0,0,1,0,1,0,7,7,3,12,25,0
1,0,0,2,2,0,1,0,2,2,0,2,40,0
5,0,0,0,2,0,0,0,0,0,0,3,35,0
5,0,0,0,1,0,0,0,0,0,4,0,40,0
4,2,0,0,1,0,1,0,4,4,0,2,35,0
0,0,0,0,2,0,0,0,0,0,0,0,35,0
5,0,0,0,1,0,0,0,0,0,0,0,30,0
5,3,1,0,2,0,0,0,2,2,0,1,35,0
0,0,0,0,6,0,0,0,0,0,0,0,40,0
4,0,0,0,2,0,1,1,2,2,4,3,35,0
0,4,0,2,1,0,1,1,2,2,0,5,35,0
4,2,1,0,2,0,0,0,4,4,0,2,20,0
4,3,0,0,0,0,0,0,11,9,0,1,30,0
0,0,0,0,2,0,0,0,0,0,0,0,40,0
0,0,0,0,2,0,1,1,2,2,0,3,25,0
5,0,0,0,2,0,1,0,2,2,0,1,35,0
1,1,0,1,2,0,1,0,3,3,1,1,30,0
4,0,0,0,1,0,1,0,2,2,8,4,25,0
0,0,0,2,1,0,1,1,2,2,0,1,35,0
5,7,0,0,2,0,1,0,3,3,0,12,30,0
1,0,0,1,2,0,0,0,0,0,0,3,40,0
5,0,0,0,1,0,1,1,2,2,0,4,40,0
0,0,0,0,1,0,0,0,0,0,0,4,50,0
3,3,0,2,2,0,0,0,3,3,5,1,35,0
3,0,0,2,1,0,0,0,0,0,8,0,30,0
0,0,0,0,2,0,1,1,2,2,0,3,35,0
0,3,0,5,1,0,1,0,2,2,7,5,40,0
5,4,0,0,2,0,0,0,2,2,0,0,30,0
1,0,0,0,1,0,0,0,0,0,0,0,45,0
5,9,0,0,2,0,1,0,0,0,5,2,10,0
4,4,0,0,1,0,0,0,2,2,0,1,25,0
0,0,0,2,2,0,0,0,0,0,0,1,40,0
1,3,0,1,2,0,1,0,5,5,0,5,50,0
0,0,0,0,2,0,1,0,2,2,8,1,45,0
5,2,0,0,2,0,0,0,4,4,15,1,40,0
4,7,0,0,2,0,1,1,3,3,0,1,35,0
5,0,0,0,2,0,0,0,0,0,0,3,35,0
4,0,0,0,2,0,1,1,2,2,0,1,55,0
5,0,0,0,1,0,0,0,0,0,20,0,40,0
1,12,0,4,2,0,1,1,2,2,5,1,40,0
3,0,0,2,2,0,1,1,2,2,0,1,35,0
3,1,0,2,2,0,0,0,6,6,0,1,35,0
3,5,1,2,1,0,0,0,2,2,0,5,40,0
3,1,0,2,2,0,0,0,2,2,1,1,35,0
5,0,0,0,2,0,0,0,0,0,0,3,35,0
1,2,0,0,2,0,1,0,6,6,0,1,55,0
0,6,0,0,2,0,1,0,3,3,4,1,25,0
3,5,1,2,1,0,1,0,8,9,0,4,40,0
4,3,0,0,2,0,0,0,2,2,0,1,35,0
5,2,0,0,1,0,1,0,3,3,0,6,30,0
1,3,0,4,1,0,0,0,2,2,0,5,45,0
3,0,0,2,2,0,0,0,0,0,0,1,45,0
5,7,0,0,2,0,0,0,2,2,15,0,30,0
